País,Liga,Temporada,Fecha,Equipo Local,Equipo Visitante,Goles Local,Goles Visitante,Resultado,Goles Medio Tiempo Local,Goles Medio Tiempo Visitante,Resultado Medio Tiempo,Puntos Local,Puntos Visitante
Mexico,Liga MX,2015/2016,2016-05-20,Club Leon,Pachuca,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2015/2016,2016-05-22,Monterrey,Club America,4.0,2.0,H,4.0,2.0,H,3,0
Mexico,Liga MX,2015/2016,2016-05-23,Pachuca,Club Leon,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2015/2016,2016-05-27,Pachuca,Monterrey,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2015/2016,2016-05-30,Monterrey,Pachuca,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-07-16,Club Tijuana,Monarcas,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-07-16,Queretaro,Veracruz,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-07-17,Atlas,Toluca,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-07-17,Monterrey,Puebla,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-07-17,Pachuca,Club Leon,5.0,1.0,H,5.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-07-17,Club America,Chiapas,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-07-17,Necaxa,Cruz Azul,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2016-07-17,UNAM Pumas,Guadalajara Chivas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-07-18,Santos Laguna,Tigres UANL,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2016-07-23,Veracruz,Santos Laguna,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-07-23,Chiapas,Pachuca,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-07-23,Cruz Azul,UNAM Pumas,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2016-07-24,Monarcas,Queretaro,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2016/2017,2016-07-24,Tigres UANL,Atlas,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2016-07-24,Club Leon,Necaxa,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2016-07-24,Club America,Toluca,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-07-24,Guadalajara Chivas,Monterrey,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-07-25,Puebla,Club Tijuana,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2016/2017,2016-07-30,Club Tijuana,Guadalajara Chivas,4.0,0.0,H,4.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-07-30,Queretaro,Puebla,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-07-31,Atlas,Veracruz,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-07-31,Monterrey,Cruz Azul,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-07-31,Pachuca,Necaxa,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-07-31,Club America,Tigres UANL,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2016/2017,2016-07-31,UNAM Pumas,Club Leon,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-07-31,Chiapas,Toluca,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-08-01,Santos Laguna,Monarcas,2.0,4.0,A,2.0,4.0,A,0,3
Mexico,Liga MX,2016/2017,2016-08-06,Cruz Azul,Club Tijuana,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-08-07,Monarcas,Atlas,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2016/2017,2016-08-07,Tigres UANL,Chiapas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-08-07,Club Leon,Monterrey,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2016/2017,2016-08-07,Guadalajara Chivas,Queretaro,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-07,Necaxa,UNAM Pumas,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-07,Veracruz,Club America,2.0,4.0,A,2.0,4.0,A,0,3
Mexico,Liga MX,2016/2017,2016-08-07,Toluca,Pachuca,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-08-08,Puebla,Santos Laguna,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-13,Club Tijuana,Club Leon,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-08-13,Queretaro,Cruz Azul,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-14,Atlas,Puebla,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2016/2017,2016-08-14,Monterrey,Necaxa,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-08-14,Pachuca,UNAM Pumas,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-08-14,Club America,Monarcas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-14,Toluca,Tigres UANL,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-14,Chiapas,Veracruz,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-15,Santos Laguna,Guadalajara Chivas,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2016/2017,2016-08-20,Veracruz,Toluca,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-20,Cruz Azul,Santos Laguna,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-08-21,Monarcas,Chiapas,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2016/2017,2016-08-21,Tigres UANL,Pachuca,4.0,2.0,H,4.0,2.0,H,3,0
Mexico,Liga MX,2016/2017,2016-08-21,Club Leon,Queretaro,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-08-21,Necaxa,Club Tijuana,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-21,Guadalajara Chivas,Atlas,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-21,UNAM Pumas,Monterrey,5.0,3.0,H,5.0,3.0,H,3,0
Mexico,Liga MX,2016/2017,2016-08-22,Puebla,Club America,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-27,Club Tijuana,UNAM Pumas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-08-27,Queretaro,Necaxa,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-08-28,Atlas,Cruz Azul,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-28,Tigres UANL,Veracruz,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-28,Pachuca,Monterrey,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-28,Club America,Guadalajara Chivas,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2016/2017,2016-08-28,Toluca,Monarcas,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2016/2017,2016-08-28,Chiapas,Puebla,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2016/2017,2016-08-29,Santos Laguna,Club Leon,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-10,Veracruz,Pachuca,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-10,Cruz Azul,Club America,3.0,4.0,A,3.0,4.0,A,0,3
Mexico,Liga MX,2016/2017,2016-09-11,Monarcas,Tigres UANL,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-09-11,Monterrey,Club Tijuana,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2016-09-11,Club Leon,Atlas,4.0,1.0,H,4.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-11,Necaxa,Santos Laguna,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-11,Guadalajara Chivas,Chiapas,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-11,UNAM Pumas,Queretaro,4.0,1.0,H,4.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-12,Puebla,Toluca,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-09-17,Veracruz,Monarcas,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2016/2017,2016-09-17,Toluca,Guadalajara Chivas,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-17,Queretaro,Monterrey,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-18,Atlas,Necaxa,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2016-09-18,Chiapas,Cruz Azul,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2016/2017,2016-09-18,Tigres UANL,Puebla,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-18,Pachuca,Club Tijuana,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2016/2017,2016-09-18,Club America,Club Leon,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-09-19,Santos Laguna,UNAM Pumas,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-21,Cruz Azul,Toluca,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2016/2017,2016-09-21,Guadalajara Chivas,Tigres UANL,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2016/2017,2016-09-21,Monarcas,Pachuca,1.0,5.0,A,1.0,5.0,A,0,3
Mexico,Liga MX,2016/2017,2016-09-21,Puebla,Veracruz,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-21,Necaxa,Club America,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-09-22,Club Leon,Chiapas,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2016-09-22,UNAM Pumas,Atlas,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-22,Monterrey,Santos Laguna,5.0,2.0,H,5.0,2.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-22,Club Tijuana,Queretaro,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-24,Veracruz,Guadalajara Chivas,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2016/2017,2016-09-24,Chiapas,Necaxa,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2016/2017,2016-09-25,Atlas,Monterrey,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-25,Monarcas,Puebla,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2016/2017,2016-09-25,Tigres UANL,Cruz Azul,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2016-09-25,Pachuca,Queretaro,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-25,Club America,UNAM Pumas,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-09-25,Toluca,Club Leon,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-09-26,Santos Laguna,Club Tijuana,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-10-01,Club Tijuana,Atlas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-01,Cruz Azul,Veracruz,5.0,3.0,H,5.0,3.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-01,Queretaro,Santos Laguna,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-10-02,Monterrey,Club America,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-10-02,Club Leon,Tigres UANL,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-02,Guadalajara Chivas,Monarcas,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-02,Necaxa,Toluca,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-02,UNAM Pumas,Chiapas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-03,Puebla,Pachuca,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-10-15,Veracruz,Club Leon,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2016/2017,2016-10-15,Chiapas,Monterrey,1.0,4.0,A,1.0,4.0,A,0,3
Mexico,Liga MX,2016/2017,2016-10-16,Atlas,Queretaro,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-16,Monarcas,Cruz Azul,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-10-16,Tigres UANL,Necaxa,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-10-16,Pachuca,Santos Laguna,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-16,Club America,Club Tijuana,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-16,Toluca,UNAM Pumas,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-17,Puebla,Guadalajara Chivas,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-10-22,Club Tijuana,Chiapas,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-22,Cruz Azul,Puebla,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-10-23,Monterrey,Toluca,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-10-23,Queretaro,Club America,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-10-23,Club Leon,Monarcas,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-23,Necaxa,Veracruz,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-23,UNAM Pumas,Tigres UANL,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2016/2017,2016-10-24,Santos Laguna,Atlas,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2016/2017,2016-10-24,Guadalajara Chivas,Pachuca,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-10-29,Veracruz,UNAM Pumas,1.0,4.0,A,1.0,4.0,A,0,3
Mexico,Liga MX,2016/2017,2016-10-29,Chiapas,Queretaro,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-10-30,Monarcas,Necaxa,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-30,Tigres UANL,Monterrey,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-10-30,Pachuca,Atlas,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-30,Club America,Santos Laguna,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-30,Guadalajara Chivas,Cruz Azul,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2016/2017,2016-10-30,Toluca,Club Tijuana,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2016/2017,2016-10-31,Puebla,Club Leon,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2016/2017,2016-11-05,Club Tijuana,Tigres UANL,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2016/2017,2016-11-05,Cruz Azul,Pachuca,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-11-05,Queretaro,Toluca,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2016/2017,2016-11-06,Atlas,Club America,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-11-06,Monterrey,Veracruz,4.0,0.0,H,4.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-11-06,Club Leon,Guadalajara Chivas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-11-06,Necaxa,Puebla,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-11-06,UNAM Pumas,Monarcas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-11-07,Santos Laguna,Chiapas,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-11-19,Veracruz,Club Tijuana,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-11-19,Chiapas,Atlas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-11-19,Cruz Azul,Club Leon,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2016/2017,2016-11-20,Monarcas,Monterrey,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-11-20,Tigres UANL,Queretaro,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-11-20,Pachuca,Club America,3.0,3.0,D,3.0,3.0,D,1,1
Mexico,Liga MX,2016/2017,2016-11-20,Guadalajara Chivas,Necaxa,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-11-20,Toluca,Santos Laguna,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2016-11-21,Puebla,UNAM Pumas,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2016/2017,2016-11-24,Club Leon,Club Tijuana,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-11-24,UNAM Pumas,Tigres UANL,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2016/2017,2016-11-25,Necaxa,Pachuca,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-11-25,Club America,Guadalajara Chivas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-11-27,Tigres UANL,UNAM Pumas,5.0,0.0,H,5.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-11-27,Club Tijuana,Club Leon,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2016/2017,2016-11-28,Guadalajara Chivas,Club America,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2016/2017,2016-11-28,Pachuca,Necaxa,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2016-12-01,Club Leon,Tigres UANL,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2016/2017,2016-12-02,Necaxa,Club America,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-12-04,Tigres UANL,Club Leon,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2016-12-05,Club America,Necaxa,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2016-12-23,Club America,Tigres UANL,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2016-12-26,Tigres UANL,Club America,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2017-01-07,Veracruz,Queretaro,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-07,Cruz Azul,Necaxa,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-08,Monarcas,Club Tijuana,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-08,Tigres UANL,Santos Laguna,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2017-01-08,Club Leon,Pachuca,2.0,4.0,A,2.0,4.0,A,0,3
Mexico,Liga MX,2016/2017,2017-01-08,Guadalajara Chivas,UNAM Pumas,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-08,Toluca,Atlas,4.0,1.0,H,4.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-09,Puebla,Monterrey,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2016/2017,2017-01-14,Club Tijuana,Puebla,6.0,2.0,H,6.0,2.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-14,Queretaro,Monarcas,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2017-01-15,Atlas,Tigres UANL,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-15,Monterrey,Guadalajara Chivas,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2016/2017,2017-01-15,Pachuca,Chiapas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-15,Necaxa,Club Leon,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2016/2017,2017-01-15,UNAM Pumas,Cruz Azul,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-15,Toluca,Club America,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-16,Santos Laguna,Veracruz,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-21,Veracruz,Atlas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-21,Cruz Azul,Monterrey,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2016/2017,2017-01-22,Monarcas,Santos Laguna,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2017-01-22,Tigres UANL,Club America,4.0,2.0,H,4.0,2.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-22,Club Leon,UNAM Pumas,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2016/2017,2017-01-22,Necaxa,Pachuca,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-22,Guadalajara Chivas,Club Tijuana,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2016/2017,2017-01-22,Toluca,Chiapas,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2016/2017,2017-01-23,Puebla,Queretaro,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2017-01-28,Club Tijuana,Cruz Azul,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-28,Queretaro,Guadalajara Chivas,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2016/2017,2017-01-29,Atlas,Monarcas,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-29,Monterrey,Club Leon,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2017-01-29,Pachuca,Toluca,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2017-01-29,Club America,Veracruz,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-29,UNAM Pumas,Necaxa,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-29,Chiapas,Tigres UANL,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-01-30,Santos Laguna,Puebla,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-02-04,Puebla,Atlas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2017-02-04,Veracruz,Chiapas,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-02-04,Cruz Azul,Queretaro,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2017-02-05,Monarcas,Club America,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2017-02-05,Tigres UANL,Toluca,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2016/2017,2017-02-05,Club Leon,Club Tijuana,2.0,4.0,A,2.0,4.0,A,0,3
Mexico,Liga MX,2016/2017,2017-02-05,Necaxa,Monterrey,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2017-02-05,UNAM Pumas,Pachuca,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2017-02-05,Guadalajara Chivas,Santos Laguna,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2016/2017,2017-02-08,Chiapas,Club America,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-02-11,Club Tijuana,Necaxa,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2017-02-11,Queretaro,Club Leon,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2016/2017,2017-02-12,Atlas,Guadalajara Chivas,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2017-02-12,Monterrey,UNAM Pumas,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-02-12,Pachuca,Tigres UANL,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-02-12,Club America,Puebla,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2016/2017,2017-02-12,Toluca,Veracruz,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2016/2017,2017-02-12,Chiapas,Monarcas,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2016/2017,2017-02-13,Santos Laguna,Cruz Azul,2.0,2.0,D,2.0,2.0,D,1,1
